DATE,SP500_Price,NASDAQComposite_Price,SP500_Return,NASDAQComposite_Return,Yield_Spread,VIX,VXN
23/09/2013,1701.84,3765.29,-0.473071887,-0.250397345,2.7,14.31,14.64
24/09/2013,1697.42,3768.25,-0.260056747,0.078581919,2.65,14.08,14.37
25/09/2013,1692.77,3761.1,-0.27432108,-0.18992349,2.61,14.01,14.66
26/09/2013,1698.67,3787.43,0.347935152,0.697622101,2.66,14.06,14.36
27/09/2013,1691.75,3781.59,-0.408209579,-0.154313271,2.62,15.46,15.65
30/09/2013,1681.55,3771.48,-0.604750902,-0.267705874,2.62,16.6,16.73
01/10/2013,1695,3817.98,0.796675372,1.225398958,2.64,15.54,15.97
02/10/2013,1693.87,3815.02,-0.066688899,-0.077557976,2.61,16.6,16.72
03/10/2013,1678.66,3774.34,-0.901999574,-1.072037421,2.59,17.67,18.3
04/10/2013,1690.5,3807.75,0.702848707,0.881293053,2.63,16.74,17.32
07/10/2013,1676.12,3770.38,-0.854274462,-0.986267138,2.62,19.41,19.84
08/10/2013,1655.45,3694.83,-1.240872335,-2.024124691,2.61,20.34,22.07
09/10/2013,1656.4,3677.78,0.05736975,-0.462523595,2.63,19.6,21.68
10/10/2013,1692.56,3760.75,2.1595603,2.230909632,2.66,16.48,18.45
11/10/2013,1703.2,3791.87,0.62666589,0.824089551,2.62,15.72,17.19
14/10/2013,1710.14,3815.27,0.406640391,0.615213439,2.62,16.07,17.47
15/10/2013,1698.06,3794.01,-0.708881555,-0.558792825,2.61,18.66,18.77
16/10/2013,1721.54,3839.43,1.373281612,1.190041083,2.59,14.71,16.4
17/10/2013,1733.15,3863.15,0.672132302,0.615899477,2.56,13.48,14.49
18/10/2013,1744.5,3914.28,0.652741955,1.314849163,2.56,13.04,13.69
21/10/2013,1744.66,3920.05,0.009171262,0.147300434,2.59,13.16,14.4
22/10/2013,1754.67,3929.57,0.572111079,0.242559631,2.5,13.33,14.96
23/10/2013,1746.38,3907.07,-0.473573099,-0.574227266,2.47,13.42,15.33
24/10/2013,1752.07,3928.96,0.3252872,0.558702734,2.5,13.2,14.5
25/10/2013,1759.77,3943.36,0.438517264,0.365839195,2.49,13.09,14.91
28/10/2013,1762.11,3940.13,0.132883593,-0.081943408,2.5,13.31,14.97
29/10/2013,1771.95,3952.34,0.556868046,0.309409088,2.49,13.41,14.83
30/10/2013,1763.31,3930.62,-0.488791048,-0.551063432,2.51,13.65,14.72
31/10/2013,1756.54,3919.71,-0.384675958,-0.277950278,2.53,13.75,14.88
01/11/2013,1761.64,3922.04,0.289922834,0.059425513,2.61,13.28,14.76
04/11/2013,1767.93,3936.59,0.356417731,0.370293973,2.58,12.93,14.37
05/11/2013,1762.97,3939.86,-0.280948385,0.083032335,2.64,13.27,14.4
06/11/2013,1770.49,3931.95,0.425645761,-0.200970365,2.62,12.67,14.76
07/11/2013,1747.15,3857.33,-1.327045549,-1.916025174,2.58,13.91,15.67
08/11/2013,1770.61,3919.23,1.333823104,1.591997165,2.71,12.9,14.67
11/11/2013,1771.89,3919.79,0.072265352,0.0142875,2.71,12.53,14.37
12/11/2013,1767.69,3919.92,-0.237316403,0.003316449,2.72,12.82,14.14
13/11/2013,1782,3965.58,0.806271957,1.158087891,2.67,12.52,13.66
14/11/2013,1790.62,3972.74,0.482559955,0.180390862,2.61,12.37,13.26
15/11/2013,1798.18,3985.97,0.421311368,0.332466246,2.63,12.19,13.13
18/11/2013,1791.53,3949.07,-0.370503891,-0.930058727,2.58,13.1,14.37
19/11/2013,1787.87,3931.55,-0.204503619,-0.444635799,2.63,13.39,14.52
20/11/2013,1781.37,3921.27,-0.364223599,-0.261816924,2.72,13.4,14.44
21/11/2013,1795.85,3969.15,0.809571627,1.213638506,2.72,12.66,14.01
22/11/2013,1804.76,3991.65,0.494917149,0.565271327,2.68,12.26,13.65
25/11/2013,1802.48,3994.57,-0.126412454,0.073125963,2.66,12.79,13.74
26/11/2013,1802.75,4017.75,0.01497824,0.578610556,2.64,12.81,13.6
27/11/2013,1807.23,4044.75,0.248200948,0.669769946,2.67,12.98,13.36
28/11/2013,1807.23,4044.75,0,0,2.67,12.98,13.36
29/11/2013,1805.81,4059.89,-0.078604171,0.373613575,2.69,13.7,13.93
02/12/2013,1800.9,4045.26,-0.272270464,-0.361005432,2.76,14.23,14.81
03/12/2013,1795.15,4037.2,-0.319795604,-0.199444295,2.73,14.55,14.93
04/12/2013,1792.81,4038,-0.130436255,0.019813751,2.78,14.7,15.08
05/12/2013,1785.03,4033.16,-0.434899954,-0.119933209,2.82,15.08,16.11
06/12/2013,1805.09,4062.52,1.117523022,0.725328292,2.82,13.79,14.85
09/12/2013,1808.37,4068.75,0.181543501,0.153235625,2.79,13.49,14.8
10/12/2013,1802.62,4060.49,-0.318472489,-0.203217099,2.74,13.91,14.8
11/12/2013,1782.22,4003.81,-1.138138394,-1.405724821,2.79,15.42,15.88
12/12/2013,1775.5,3998.4,-0.377770482,-0.135212668,2.82,15.54,16
13/12/2013,1775.32,4000.98,-0.010138503,0.064505001,2.81,15.76,15.98
16/12/2013,1786.54,4029.52,0.630010001,0.710793105,2.82,16.03,16.54
17/12/2013,1781,4023.68,-0.310578407,-0.145035539,2.78,16.21,16.47
18/12/2013,1810.65,4070.06,1.651089253,1.146083459,2.82,13.8,15.01
19/12/2013,1809.6,4058.13,-0.058007045,-0.293546498,2.88,14.15,14.92
20/12/2013,1818.32,4104.74,0.480717149,1.142012713,2.82,13.79,14.48
23/12/2013,1827.99,4148.9,0.530400469,1.070083536,2.87,13.04,14.11
24/12/2013,1833.32,4155.42,0.291152826,0.157026736,2.92,12.48,13.91
25/12/2013,1833.32,4155.42,0,0,2.92,12.48,13.91
26/12/2013,1842.02,4167.18,0.473426472,0.282604182,2.93,12.33,13.93
27/12/2013,1841.4,4156.59,-0.033664367,-0.254452146,2.95,12.46,14.51
30/12/2013,1841.07,4154.2,-0.017922753,-0.057515593,2.92,13.56,15.16
31/12/2013,1848.36,4176.59,0.39518351,0.537525347,2.97,13.72,15.44
01/01/2014,1848.36,4176.59,0,0,2.97,13.72,15.44
02/01/2014,1831.98,4143.07,-0.890141028,-0.80580652,2.93,14.23,15.88
03/01/2014,1831.37,4131.91,-0.033302852,-0.269728912,2.94,13.76,15.85
06/01/2014,1826.77,4113.68,-0.251494061,-0.442176477,2.93,13.55,15.82
07/01/2014,1837.88,4153.18,0.606335341,0.955630085,2.92,12.92,15.1
08/01/2014,1837.49,4165.61,-0.021222353,0.298841761,2.96,12.87,14.88
09/01/2014,1838.13,4156.19,0.034824057,-0.226393425,2.93,12.89,15.1
10/01/2014,1842.37,4174.66,0.23040358,0.443412863,2.83,12.14,14.09
13/01/2014,1819.2,4113.3,-1.265594227,-1.480729181,2.81,13.28,15.05
14/01/2014,1838.88,4183.02,1.075984662,1.680784766,2.84,12.28,13.52
15/01/2014,1848.38,4214.88,0.515288915,0.758764759,2.86,12.28,13.63
16/01/2014,1845.89,4218.69,-0.134803378,0.090353202,2.82,12.53,14.11
17/01/2014,1838.7,4197.58,-0.390274583,-0.501648456,2.79,12.44,14.2
20/01/2014,1838.7,4197.58,0,0,2.79,12.44,14.2
21/01/2014,1843.8,4225.76,0.27698592,0.669095754,2.81,12.87,14.34
22/01/2014,1844.86,4243,0.057473447,0.407143993,2.83,12.84,14.43
23/01/2014,1828.46,4218.87,-0.892931134,-0.570324654,2.75,13.77,15.33
24/01/2014,1790.29,4128.17,-2.109646461,-2.173311018,2.71,18.14,18.84
27/01/2014,1781.56,4083.61,-0.488823292,-1.085280837,2.73,17.42,18.87
28/01/2014,1792.5,4097.96,0.612190851,0.350788778,2.72,15.8,17.65
29/01/2014,1774.2,4051.43,-1.026167639,-1.141938369,2.65,17.35,18.69
30/01/2014,1794.19,4123.13,1.120404951,1.754267845,2.7,17.29,18.65
31/01/2014,1782.59,4103.88,-0.64863037,-0.467971599,2.65,18.41,18.97
03/02/2014,1741.89,3996.96,-2.309663229,-2.63987955,2.56,21.44,21.44
04/02/2014,1755.2,4031.52,0.761207991,0.860940389,2.58,19.11,20.1
05/02/2014,1751.64,4011.55,-0.203031859,-0.496577576,2.63,19.95,21.15
06/02/2014,1773.43,4057.12,1.236303253,1.129566199,2.66,17.23,19.48
07/02/2014,1797.02,4125.86,1.321421292,1.680112061,2.63,15.29,16.71
10/02/2014,1799.84,4148.17,0.156803466,0.539279023,2.63,15.26,16.53
11/02/2014,1819.75,4191.04,1.100135695,1.028164002,2.7,14.51,15.84
12/02/2014,1819.26,4201.29,-0.026930402,0.244270783,2.75,14.3,15.93
13/02/2014,1829.83,4240.67,0.579324136,0.932965464,2.7,14.14,15.49
14/02/2014,1838.63,4244.03,0.479766271,0.07920139,2.73,13.57,14.8
17/02/2014,1838.63,4244.03,0,0,2.73,13.57,14.8
18/02/2014,1840.76,4272.78,0.115780074,0.675137973,2.66,13.87,15.23
19/02/2014,1828.75,4237.95,-0.654585647,-0.81850075,2.67,15.5,16.32
20/02/2014,1839.78,4267.55,0.60133259,0.696023032,2.71,14.79,15.91
21/02/2014,1836.25,4263.41,-0.192055075,-0.097058252,2.68,14.68,15.81
24/02/2014,1847.61,4292.97,0.616746348,0.690949154,2.7,14.23,15.24
25/02/2014,1845.12,4287.59,-0.134859596,-0.125399757,2.65,13.67,15.15
26/02/2014,1845.16,4292.06,0.002167857,0.104200064,2.62,14.35,15.29
27/02/2014,1854.29,4318.93,0.493587887,0.624088222,2.61,14.04,14.79
28/02/2014,1859.45,4308.12,0.277887161,-0.250607233,2.61,14,15.01
03/03/2014,1845.73,4277.3,-0.740588188,-0.717964465,2.55,16,16.85
04/03/2014,1873.91,4351.97,1.515229385,1.730664674,2.65,14.1,15.41
05/03/2014,1873.81,4357.97,-0.005336578,0.137773646,2.64,13.89,15.22
06/03/2014,1877.03,4352.13,0.171694916,-0.134097218,2.69,14.21,14.94
07/03/2014,1878.04,4336.22,0.053793939,-0.366237957,2.74,14.11,15.23
10/03/2014,1877.17,4334.45,-0.046335625,-0.040827295,2.74,14.2,15.52
11/03/2014,1867.63,4307.19,-0.509507618,-0.630900857,2.72,14.8,15.78
12/03/2014,1868.2,4323.33,0.030515307,0.374021932,2.68,14.47,15.54
13/03/2014,1846.34,4260.42,-1.177009932,-1.465819168,2.61,16.22,17.47
14/03/2014,1841.13,4245.4,-0.282578758,-0.353170314,2.6,17.82,18.89
17/03/2014,1858.83,4279.95,0.956774399,0.810528345,2.64,15.64,17.47
18/03/2014,1872.25,4333.31,0.71936586,1.239035688,2.63,14.52,15.93
19/03/2014,1860.77,4307.6,-0.615053559,-0.595077969,2.72,15.12,16.23
20/03/2014,1872.01,4319.29,0.602233937,0.271013242,2.73,14.52,16.18
21/03/2014,1866.52,4276.79,-0.293698536,-0.988830869,2.69,15,17.35
24/03/2014,1857.44,4226.39,-0.487653895,-1.185452742,2.68,15.09,18.12
25/03/2014,1865.62,4234.27,0.439424192,0.186273938,2.7,14.02,17.12
26/03/2014,1852.56,4173.58,-0.70249712,-1.443675948,2.66,14.93,18.14
27/03/2014,1849.04,4151.23,-0.190188084,-0.536950482,2.65,14.62,18.49
28/03/2014,1857.62,4155.76,0.4629513,0.109064786,2.69,14.41,18.09
31/03/2014,1872.34,4198.99,0.789288701,1.034869644,2.68,13.88,18.12
01/04/2014,1885.52,4268.04,0.701465943,1.631068529,2.73,13.1,16.74
02/04/2014,1890.9,4276.46,0.284926128,0.197085908,2.8,13.09,16.37
03/04/2014,1888.77,4237.74,-0.112708264,-0.909545628,2.78,13.37,16.96
04/04/2014,1865.09,4127.73,-1.261651426,-2.630248921,2.71,13.96,18.79
07/04/2014,1845.04,4079.75,-1.080835183,-1.169190703,2.68,15.57,20.05
08/04/2014,1851.96,4112.99,0.374358024,0.81145459,2.66,14.89,19.11
09/04/2014,1872.18,4183.9,1.085898956,1.709356797,2.67,13.82,17.72
10/04/2014,1833.08,4054.11,-2.110591507,-3.151264455,2.61,15.89,20.59
11/04/2014,1815.69,3999.73,-0.953205144,-1.350432252,2.59,17.03,22.65
14/04/2014,1830.61,4022.69,0.818368388,0.572397423,2.61,16.11,21.7
15/04/2014,1842.98,4034.16,0.673458211,0.284726854,2.6,15.61,21.91
16/04/2014,1862.31,4086.23,1.043382589,1.282468297,2.61,14.18,20.41
17/04/2014,1864.85,4095.52,0.136296826,0.227090879,2.7,13.36,19.39
18/04/2014,1864.85,4095.52,0,0,2.7,13.36,19.39
21/04/2014,1871.89,4121.55,0.376799474,0.633561283,2.69,13.25,18.53
22/04/2014,1879.55,4161.46,0.408377084,0.963666804,2.7,13.19,17.18
23/04/2014,1875.39,4126.97,-0.221574869,-0.83224927,2.68,13.27,16.9
24/04/2014,1878.61,4148.34,0.171550388,0.516477268,2.69,13.32,17.17
25/04/2014,1863.4,4075.56,-0.812936564,-1.770009366,2.65,14.06,18.59
28/04/2014,1869.43,4074.4,0.323079553,-0.028466398,2.67,13.97,18.74
29/04/2014,1878.33,4103.54,0.474951263,0.712651923,2.69,13.71,18.33
30/04/2014,1883.95,4114.56,0.298755232,0.268188671,2.64,13.41,17.68
01/05/2014,1883.68,4127.45,-0.014332618,0.312788034,2.6,13.25,17.15
02/05/2014,1881.14,4123.9,-0.13493343,-0.086046531,2.58,12.91,17.03
05/05/2014,1884.66,4138.06,0.186945723,0.342776142,2.6,13.29,16.78
06/05/2014,1867.72,4080.76,-0.902899764,-1.39438334,2.58,13.8,17.09
07/05/2014,1878.21,4067.67,0.560075998,-0.321289163,2.59,13.4,17.4
08/05/2014,1875.63,4051.5,-0.137459263,-0.398317103,2.58,13.43,17.42
09/05/2014,1878.48,4071.87,0.15183362,0.501517048,2.59,12.92,16.52
12/05/2014,1896.65,4143.86,0.96262329,1.752536721,2.63,12.23,15.49
13/05/2014,1897.45,4130.17,0.042170739,-0.330915225,2.58,12.13,15.37
14/05/2014,1888.53,4100.63,-0.471213081,-0.717794791,2.51,12.17,15.16
15/05/2014,1870.85,4069.29,-0.940587562,-0.767208338,2.47,13.17,16.06
16/05/2014,1877.86,4090.59,0.373995757,0.522067687,2.49,12.44,15.25
19/05/2014,1885.08,4125.82,0.38374297,0.857557398,2.51,12.42,15.1
20/05/2014,1872.83,4096.89,-0.651960446,-0.703663862,2.49,12.96,15.34
21/05/2014,1888.03,4131.54,0.808330157,0.842206954,2.5,11.91,14.5
22/05/2014,1892.49,4154.34,0.235946487,0.55033521,2.53,12.03,14.2
23/05/2014,1900.53,4185.81,0.423937234,0.754666268,2.5,11.36,13.45
26/05/2014,1900.53,4185.81,0,0,2.5,11.36,13.45
27/05/2014,1911.91,4237.07,0.596994775,1.217175903,2.48,11.51,13.72
28/05/2014,1909.78,4225.07,-0.111469021,-0.283616391,2.4,11.68,14.04
29/05/2014,1920.03,4247.95,0.535275874,0.540068491,2.41,11.57,13.84
30/05/2014,1923.57,4242.62,0.184202362,-0.125551069,2.44,11.4,13.77
02/06/2014,1924.97,4237.2,0.072754866,-0.12783292,2.5,11.58,14.33
03/06/2014,1924.24,4234.08,-0.037929861,-0.073660654,2.56,11.87,14.35
04/06/2014,1927.88,4251.64,0.1889869,0.413872366,2.57,12.08,14.21
05/06/2014,1940.46,4296.23,0.650410478,1.043310309,2.55,11.68,13.66
06/06/2014,1949.44,4321.4,0.461709347,0.584152988,2.56,10.73,13.21
09/06/2014,1951.27,4336.24,0.093829079,0.342818933,2.58,11.15,13.79
10/06/2014,1950.79,4338,-0.02460239,0.040579925,2.6,10.99,13.57
11/06/2014,1943.89,4331.93,-0.354329866,-0.140024221,2.61,11.6,13.37
12/06/2014,1930.11,4297.63,-0.711412396,-0.794946223,2.54,12.56,13.85
13/06/2014,1936.16,4310.65,0.312963396,0.302499685,2.56,12.18,13.61
16/06/2014,1937.78,4321.11,0.083635787,0.242360889,2.57,12.65,13.7
17/06/2014,1941.99,4337.23,0.217023259,0.37235818,2.62,12.06,13.51
18/06/2014,1956.98,4362.84,0.768924811,0.588732596,2.58,10.61,12.65
19/06/2014,1959.48,4359.33,0.127666328,-0.080484563,2.62,10.62,12.51
20/06/2014,1962.87,4368.04,0.172855602,0.199602008,2.61,10.85,12.27
23/06/2014,1962.61,4368.68,-0.013246788,0.014650807,2.6,10.98,12.3
24/06/2014,1949.98,4350.36,-0.645610395,-0.420230368,2.56,12.13,12.61
25/06/2014,1959.53,4379.76,0.488553246,0.673532807,2.54,11.59,12.54
26/06/2014,1957.22,4379.05,-0.117954951,-0.016212248,2.49,11.63,12.2
27/06/2014,1960.96,4397.93,0.190905019,0.430216979,2.51,11.26,12.03
30/06/2014,1960.23,4408.18,-0.037233595,0.232793018,2.49,11.57,12.21
01/07/2014,1973.32,4458.65,0.665559015,1.138412377,2.56,11.15,11.98
02/07/2014,1974.62,4457.73,0.065857133,-0.020636178,2.62,10.82,11.59
03/07/2014,1985.44,4485.93,0.546457727,0.630616402,2.64,10.32,11.36
04/07/2014,1985.44,4485.93,0,0,2.64,10.32,11.36
07/07/2014,1977.65,4451.53,-0.393128091,-0.769797456,2.59,11.33,12.44
08/07/2014,1963.71,4391.46,-0.707372994,-1.358611148,2.55,11.98,13.74
09/07/2014,1972.83,4419.03,0.463351894,0.625846916,2.54,11.65,13.22
10/07/2014,1964.68,4396.2,-0.413967794,-0.517968358,2.53,12.59,14.13
11/07/2014,1967.57,4415.49,0.146989663,0.437828176,2.51,12.08,13.66
14/07/2014,1977.1,4440.42,0.483184578,0.563015339,2.52,11.82,13.59
15/07/2014,1973.28,4416.39,-0.193399176,-0.542634627,2.54,11.96,14.33
16/07/2014,1981.57,4425.97,0.419232696,0.216684318,2.53,11,13.38
17/07/2014,1958.12,4363.45,-1.190463054,-1.422643461,2.45,14.54,15.85
18/07/2014,1978.22,4432.15,1.021262122,1.562176477,2.48,12.06,13.4
21/07/2014,1973.63,4424.7,-0.232296371,-0.168231409,2.46,12.81,14.17
22/07/2014,1983.53,4456.02,0.500359887,0.705351139,2.45,12.24,13.26
23/07/2014,1987.01,4473.7,0.175291063,0.395981578,2.45,11.52,12.91
24/07/2014,1987.98,4472.11,0.048805155,-0.035547368,2.49,11.84,13.08
25/07/2014,1978.34,4449.56,-0.486093859,-0.505511816,2.45,12.69,13.36
28/07/2014,1978.91,4444.91,0.028807884,-0.104559359,2.46,12.56,13.84
29/07/2014,1969.95,4442.7,-0.453802636,-0.049732156,2.45,13.28,14.2
30/07/2014,1970.07,4462.9,0.00609134,0.453647921,2.53,13.33,13.93
31/07/2014,1930.67,4369.77,-2.020198218,-2.10884028,2.55,16.95,16.82
01/08/2014,1925.15,4352.64,-0.286320615,-0.392781858,2.49,17.03,17.26
04/08/2014,1938.99,4383.89,0.716333217,0.715390052,2.47,15.12,16.08
05/08/2014,1920.21,4352.84,-0.973266389,-0.710795246,2.46,16.87,17.02
06/08/2014,1920.24,4355.05,0.001562317,0.050758566,2.46,16.37,17.07
07/08/2014,1909.57,4334.97,-0.557209241,-0.46214015,2.4,16.66,17.37
08/08/2014,1931.59,4370.9,1.146541213,0.825424777,2.41,15.77,17.02
11/08/2014,1936.92,4401.33,0.275558464,0.693783042,2.4,14.23,15.27
12/08/2014,1933.75,4389.25,-0.163795969,-0.274839831,2.43,14.13,15.13
13/08/2014,1946.72,4434.13,0.668478215,1.017306,2.39,12.9,13.81
14/08/2014,1955.18,4453,0.433635575,0.424659668,2.36,12.42,12.95
15/08/2014,1955.06,4464.93,-0.006137731,0.267551037,2.31,13.15,13.37
18/08/2014,1971.74,4508.31,0.849551814,0.966882374,2.36,12.32,12.85
19/08/2014,1981.6,4527.51,0.498819755,0.424975905,2.37,12.21,12.66
20/08/2014,1986.51,4526.48,0.247473105,-0.0227524,2.39,11.78,12.66
21/08/2014,1992.37,4532.1,0.294555465,0.124081274,2.39,11.76,12.5
22/08/2014,1988.4,4538.55,-0.199458965,0.142216954,2.37,11.47,12.23
25/08/2014,1997.92,4557.35,0.477634415,0.413373647,2.35,11.7,12.45
26/08/2014,2000.02,4570.64,0.105054113,0.291192462,2.36,11.63,12.34
27/08/2014,2000.12,4569.62,0.004999825,-0.02231884,2.33,11.78,12.34
28/08/2014,1996.74,4557.7,-0.16913281,-0.261194015,2.31,12.05,12.65
29/08/2014,2003.37,4580.27,0.331491188,0.493983804,2.32,11.98,12.71
01/09/2014,2003.37,4580.27,0,0,2.32,11.98,12.71
02/09/2014,2002.28,4598.19,-0.054423129,0.390479945,2.39,12.25,12.98
03/09/2014,2000.72,4572.57,-0.077941548,-0.558733772,2.38,12.36,13.56
04/09/2014,1997.65,4562.29,-0.153562607,-0.225071963,2.42,12.64,13.78
05/09/2014,2007.71,4582.9,0.502327938,0.450729507,2.43,12.09,13.24
08/09/2014,2001.54,4592.29,-0.307788483,0.204682481,2.46,12.66,13.66
09/09/2014,1988.44,4552.29,-0.656647255,-0.874840728,2.48,13.5,14.53
10/09/2014,1995.69,4586.52,0.363944349,0.749116353,2.52,12.88,14.12
11/09/2014,1997.45,4591.81,0.088151185,0.115271527,2.52,12.8,14.03
12/09/2014,1985.54,4567.6,-0.598044961,-0.528637901,2.6,13.31,14.67
15/09/2014,1984.13,4518.9,-0.071038654,-1.071930145,2.58,14.12,16.19
16/09/2014,1998.98,4552.76,0.745651956,0.746504107,2.58,12.73,14.92
17/09/2014,2001.57,4562.19,0.129482214,0.206912893,2.6,12.65,13.85
18/09/2014,2011.36,4593.43,0.487923758,0.682425029,2.61,12.03,13.51
19/09/2014,2010.4,4579.79,-0.047740294,-0.297387614,2.57,12.11,13.8
22/09/2014,1994.29,4527.69,-0.804560997,-1.144126989,2.56,13.69,15.51
23/09/2014,1982.77,4508.69,-0.579324034,-0.420522997,2.53,14.93,16.46
24/09/2014,1998.3,4555.22,0.780196217,1.026718243,2.55,13.27,15.25
25/09/2014,1965.99,4466.75,-1.630088386,-1.961275329,2.51,15.64,18.12
26/09/2014,1982.85,4512.19,0.853926847,1.012154841,2.53,14.85,16.85
29/09/2014,1977.8,4505.85,-0.255008786,-0.140607073,2.48,15.98,18.03
30/09/2014,1972.29,4493.39,-0.278981166,-0.27691245,2.5,16.31,18.26
01/10/2014,1946.16,4422.09,-1.333710387,-1.5994993,2.4,16.71,19.21
02/10/2014,1946.17,4430.2,0.000513831,0.183229476,2.43,16.16,18.63
03/10/2014,1967.9,4475.62,1.11036457,1.020015985,2.44,14.55,17.54
06/10/2014,1964.82,4454.8,-0.156634626,-0.466272308,2.41,15.46,17.98
07/10/2014,1935.1,4385.2,-1.524163334,-1.574693172,2.34,17.2,19.17
08/10/2014,1968.89,4468.59,1.731092744,1.883768781,2.34,15.11,17.26
09/10/2014,1928.21,4378.34,-2.087782076,-2.040326551,2.33,18.76,19.77
10/10/2014,1906.13,4276.24,-1.151710285,-2.359553831,2.3,21.24,22.62
13/10/2014,1874.74,4213.66,-1.660502543,-1.474249012,2.3,24.64,25.72
14/10/2014,1877.7,4227.17,0.157764048,0.320110973,2.19,22.79,25
15/10/2014,1862.49,4215.32,-0.813332149,-0.280723052,2.13,26.25,27.05
16/10/2014,1862.76,4217.39,0.014495671,0.049094539,2.14,25.2,26.73
17/10/2014,1886.76,4258.44,1.280181344,0.968644274,2.2,21.99,23.13
20/10/2014,1904.01,4316.07,0.910111617,1.344236995,2.18,18.57,20.32
21/10/2014,1941.28,4419.48,1.938536087,2.367677612,2.21,16.08,18.22
22/10/2014,1927.11,4382.85,-0.732607797,-0.832284439,2.23,17.87,19.96
23/10/2014,1950.82,4452.79,1.222832565,1.583166829,2.28,16.53,18.78
24/10/2014,1964.58,4483.72,0.702868501,0.6922193,2.28,16.11,17.93
27/10/2014,1961.63,4485.93,-0.150272174,0.049277286,2.25,16.04,17.94
28/10/2014,1985.05,4564.29,1.186834246,1.731713886,2.28,14.39,16.6
29/10/2014,1982.3,4549.23,-0.138631602,-0.330498286,2.31,15.15,16.78
30/10/2014,1994.65,4566.14,0.621080964,0.371022118,2.31,14.52,16.61
31/10/2014,2018.05,4630.74,1.166310228,1.404847349,2.34,14.03,15.81
03/11/2014,2017.81,4638.91,-0.011893376,0.176274231,2.34,14.73,16.42
04/11/2014,2012.1,4623.64,-0.283381208,-0.329715118,2.32,14.89,16.58
05/11/2014,2023.57,4620.72,0.568432547,-0.063173656,2.33,14.17,16.34
06/11/2014,2031.21,4638.47,0.376839633,0.383403338,2.36,13.67,15.68
07/11/2014,2031.92,4632.53,0.034948427,-0.128141534,2.29,13.12,14.71
10/11/2014,2038.26,4651.62,0.311534386,0.411239088,2.36,12.67,14.3
11/11/2014,2039.68,4660.56,0.069643009,0.192006657,2.36,12.92,14.32
12/11/2014,2038.25,4675.13,-0.070133625,0.312135725,2.35,13.02,14.33
13/11/2014,2039.33,4680.14,0.052972598,0.107105417,2.33,13.79,14.55
14/11/2014,2039.82,4688.54,0.024024613,0.179320934,2.3,13.31,15.16
17/11/2014,2041.32,4671,0.073508876,-0.374805183,2.31,13.99,15.53
18/11/2014,2051.8,4702.44,0.512079924,0.670834142,2.3,13.86,15.38
19/11/2014,2048.72,4675.71,-0.150224878,-0.570050007,2.35,13.96,15.71
20/11/2014,2052.75,4701.87,0.196514971,0.557927906,2.32,13.58,14.87
21/11/2014,2063.5,4712.97,0.52232126,0.235798062,2.3,12.9,14.71
24/11/2014,2069.41,4754.89,0.285997229,0.885527964,2.28,12.62,14.25
25/11/2014,2067.03,4758.25,-0.115074811,0.07063914,2.25,12.25,14.12
26/11/2014,2072.83,4787.32,0.280202896,0.60908023,2.22,12.07,13.64
27/11/2014,2072.83,4787.32,0,0,2.22,12.07,13.64
28/11/2014,2067.56,4791.63,-0.254565529,0.089988992,2.16,13.33,14.74
01/12/2014,2053.44,4727.35,-0.685273247,-1.350585401,2.19,14.29,16.57
02/12/2014,2066.55,4755.81,0.63641146,0.600223669,2.25,12.85,15.66
03/12/2014,2074.33,4774.47,0.37576598,0.391594451,2.28,12.47,15.08
04/12/2014,2071.92,4769.44,-0.116249636,-0.105407542,2.23,12.38,14.98
05/12/2014,2075.37,4780.76,0.166373743,0.237063209,2.29,11.82,14.37
08/12/2014,2060.31,4740.69,-0.728299412,-0.841683495,2.23,14.21,16.03
09/12/2014,2059.82,4766.47,-0.023785657,0.542329427,2.18,14.89,16.43
10/12/2014,2026.14,4684.03,-1.648609523,-1.744713851,2.15,18.53,19.47
11/12/2014,2035.33,4708.16,0.452546279,0.513832303,2.16,20.08,20.4
12/12/2014,2002.33,4653.6,-1.634646544,-1.165605991,2.08,21.08,22.51
15/12/2014,1989.63,4605.16,-0.636281067,-1.046369967,2.08,20.42,22.08
16/12/2014,1972.74,4547.83,-0.852525246,-1.252721782,2.04,23.57,24.06
17/12/2014,2012.89,4644.31,2.014806102,2.099261829,2.11,19.44,20.86
18/12/2014,2061.23,4748.4,2.373139164,2.216490479,2.18,16.81,17.23
19/12/2014,2070.65,4765.38,0.455967565,0.356956289,2.13,16.49,16.89
22/12/2014,2078.54,4781.42,0.380315652,0.336029143,2.12,15.25,16.56
23/12/2014,2082.17,4765.42,0.174489494,-0.335189759,2.23,14.8,16.81
24/12/2014,2081.88,4773.47,-0.013928747,0.168782781,2.26,14.37,16.47
25/12/2014,2081.88,4773.47,0,0,2.26,14.37,16.47
26/12/2014,2088.77,4806.86,0.330404434,0.697056055,2.24,14.5,16.27
29/12/2014,2090.57,4806.91,0.086138008,0.001040175,2.19,15.06,16.8
30/12/2014,2080.35,4777.44,-0.490060728,-0.614962786,2.17,15.92,16.97
31/12/2014,2058.9,4736.05,-1.036428919,-0.870138323,2.13,19.2,19.64
01/01/2015,2058.9,4736.05,0,0,2.13,19.2,19.64
02/01/2015,2058.2,4726.81,-0.034004518,-0.195289858,2.1,17.79,19.2
05/01/2015,2020.58,4652.57,-1.844721551,-1.583080128,2.01,19.92,20.72
